slot_index,pattern_x,pattern_y,room_id,connector_ids,route_ownership,candidate_id,mask_hex,socket_signature,transform,map21_02_family_link,selection_reason,attempt_count
1094,54,13,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_D514,0xD514,N2-SB-W1-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1095,55,13,B02_LOWER_BRANCH,,BRANCH,VIS01_MP_D514,0xD514,N2-SB-W1-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,BRANCH_SOCKET_FILTERED,1
1096,56,13,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_D54D,0xD54D,N2-S2-W2-E6,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1097,57,13,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_D100,0xD100,N2-SF-W3-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1098,58,13,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_D0C9,0xD0C9,N2-S6-W6-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1099,59,13,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_DC70,0xDC70,N2-SF-W5-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1100,60,13,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_DDCE,0xDDCE,N2-S1-W3-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1101,61,13,R07_VERTICAL_DESCENT,,MAIN,VIS01_MP_DD00,0xDD00,N2-SF-W3-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,MAIN_SOCKET_FILTERED,2
1102,62,13,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_D833,0xD833,N2-SC-W4-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1103,63,13,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_D88F,0xD88F,N2-S0-W6-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1104,64,13,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_0AB0,0x0AB0,NF-SF-WD-E9,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1105,65,13,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_F430,0xF430,N0-SF-W5-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1106,66,13,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_F415,0xF415,N0-SA-W4-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1107,67,13,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_F707,0xF707,N0-S8-W2-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1108,68,13,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_F0D9,0xF0D9,N0-S6-W4-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1109,69,13,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_F245,0xF245,N0-SA-W6-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1110,70,13,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_F344,0xF344,N0-SB-W3-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1111,71,13,R08_EXIT,,FILLER_DETAIL,VIS01_MP_FD04,0xFD04,N0-SB-W3-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1112,72,13,R08_EXIT,,FILLER_DETAIL,VIS01_MP_FFD0,0xFFD0,N0-SF-W1-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1113,73,13,R08_EXIT,,FILLER_DETAIL,VIS01_MP_F8A3,0xF8A3,N0-SC-W6-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1114,74,13,R08_EXIT,,FILLER_DETAIL,VIS01_MP_FA0F,0xFA0F,N0-S0-W6-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1115,75,13,R08_EXIT,,FILLER_DETAIL,VIS01_MP_FA0F,0xFA0F,N0-S0-W6-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1116,76,13,R08_EXIT,,FILLER_DETAIL,VIS01_MP_E439,0xE439,N1-S6-WC-E6,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1117,77,13,R08_EXIT,,FILLER_DETAIL,VIS01_MP_E644,0xE644,N1-SB-WF-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1118,78,13,R08_EXIT,,FILLER_DETAIL,VIS01_MP_E06E,0xE06E,N1-S1-WF-E6,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1119,79,13,R08_EXIT,,FILLER_DETAIL,VIS01_MP_E0FF,0xE0FF,N1-S0-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1120,0,14,R01_START,,FILLER_DETAIL,VIS01_MP_B88F,0xB88F,N4-S0-W6-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1121,1,14,R01_START,,FILLER_DETAIL,VIS01_MP_BA8A,0xBA8A,N4-S5-W7-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1122,2,14,R01_START,,FILLER_DETAIL,VIS01_MP_B837,0xB837,N4-S8-W4-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1123,3,14,R01_START,,FILLER_DETAIL,VIS01_MP_B9D0,0xB9D0,N4-SF-W1-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1124,4,14,R01_START,,FILLER_DETAIL,VIS01_MP_BB0D,0xBB0D,N4-S2-W2-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1125,5,14,R01_START,,FILLER_DETAIL,VIS01_MP_A0DD,0xA0DD,N5-S2-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1126,6,14,R01_START,,FILLER_DETAIL,VIS01_MP_A227,0xA227,N5-S8-WE-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1127,7,14,R01_START,,FILLER_DETAIL,VIS01_MP_A29F,0xA29F,N5-S0-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1128,8,14,R01_START,,FILLER_DETAIL,VIS01_MP_A057,0xA057,N5-S8-WC-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1129,9,14,R01_START,,FILLER_DETAIL,VIS01_MP_A29F,0xA29F,N5-S0-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1130,10,14,R01_START,,FILLER_DETAIL,VIS01_MP_A866,0xA866,N5-S9-WF-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1131,11,14,R02_TRANSIT,,FILLER_DETAIL,VIS01_MP_AA17,0xAA17,N5-S8-WC-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1132,12,14,R02_TRANSIT,,FILLER_DETAIL,VIS01_MP_AAA0,0xAAA0,N5-SF-WF-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1133,13,14,R02_TRANSIT,,FILLER_DETAIL,VIS01_MP_A809,0xA809,N5-S6-WE-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1134,14,14,R02_TRANSIT,,FILLER_DETAIL,VIS01_MP_AAA0,0xAAA0,N5-SF-WF-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1135,15,14,R02_TRANSIT,,FILLER_DETAIL,VIS01_MP_9457,0x9457,N6-S8-W4-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1136,16,14,R02_TRANSIT,,FILLER_DETAIL,VIS01_MP_C474,0xC474,N3-SB-WD-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1137,17,14,R02_TRANSIT,,FILLER_DETAIL,VIS01_MP_C460,0xC460,N3-SF-WF-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1138,18,14,R02_TRANSIT,,FILLER_DETAIL,VIS01_MP_C474,0xC474,N3-SB-WD-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1139,19,14,R02_TRANSIT,,FILLER_DETAIL,VIS01_MP_C0BB,0xC0BB,N3-S4-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1140,20,14,R02_TRANSIT,,FILLER_DETAIL,VIS01_MP_C271,0xC271,N3-SE-WC-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1141,21,14,R03_VERTICAL_ASCENT,,MAIN,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,MAIN_SOCKET_FILTERED,7
1142,22,14,R03_VERTICAL_ASCENT,,FILLER_DETAIL,VIS01_MP_CD0C,0xCD0C,N3-S3-WB-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1143,23,14,R03_VERTICAL_ASCENT,,FILLER_DETAIL,VIS01_MP_CE71,0xCE71,N3-SE-WC-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1144,24,14,R03_VERTICAL_ASCENT,,FILLER_DETAIL,VIS01_MP_C8B9,0xC8B9,N3-S6-WC-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1145,25,14,R03_VERTICAL_ASCENT,,FILLER_DETAIL,VIS01_MP_CB39,0xCB39,N3-S6-W8-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1146,26,14,R03_VERTICAL_ASCENT,,FILLER_DETAIL,VIS01_MP_CB99,0xCB99,N3-S6-W8-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1147,27,14,R03_VERTICAL_ASCENT,,FILLER_DETAIL,VIS01_MP_B100,0xB100,N4-SF-W3-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1148,28,14,R03_VERTICAL_ASCENT,,FILLER_DETAIL,VIS01_MP_B33B,0xB33B,N4-S4-W0-E6,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1149,29,14,R03_VERTICAL_ASCENT,,FILLER_DETAIL,VIS01_MP_B013,0xB013,N4-SC-W4-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1150,30,14,R03_VERTICAL_ASCENT,,FILLER_DETAIL,VIS01_MP_B100,0xB100,N4-SF-W3-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1151,31,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B311,0xB311,N4-SE-W0-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1152,32,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B130,0xB130,N4-SF-W1-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1153,33,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B311,0xB311,N4-SE-W0-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1154,34,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B013,0xB013,N4-SC-W4-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1155,35,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B130,0xB130,N4-SF-W1-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1156,36,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B33B,0xB33B,N4-S4-W0-E6,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1157,37,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B8B3,0xB8B3,N4-SC-W4-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1158,38,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_BA89,0xBA89,N4-S6-W6-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1159,39,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_BB8B,0xBB8B,N4-S4-W2-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1160,40,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B9D0,0xB9D0,N4-SF-W1-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1161,41,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_BB3C,0xBB3C,N4-S3-W1-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1162,42,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A0DD,0xA0DD,N5-S2-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1163,43,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A227,0xA227,N5-S8-WE-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1164,44,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A29F,0xA29F,N5-S0-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1165,45,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A057,0xA057,N5-S8-WC-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1166,46,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A29F,0xA29F,N5-S0-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1167,47,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A866,0xA866,N5-S9-WF-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1168,48,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_DC70,0xDC70,N2-SF-W5-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1169,49,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_DDCE,0xDDCE,N2-S1-W3-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1170,50,14,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_DD00,0xDD00,N2-SF-W3-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1171,51,14,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_D8E9,0xD8E9,N2-S6-W6-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1172,52,14,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_D88F,0xD88F,N2-S0-W6-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1173,53,14,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_C474,0xC474,N3-SB-WD-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1174,54,14,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_C460,0xC460,N3-SF-WF-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1175,55,14,B02_LOWER_BRANCH,,BRANCH,VIS01_MP_C000,0xC000,N3-SF-WF-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,BRANCH_SOCKET_FILTERED,8
1176,56,14,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_C0BB,0xC0BB,N3-S4-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1177,57,14,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_C271,0xC271,N3-SE-WC-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1178,58,14,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_C2EC,0xC2EC,N3-S3-WF-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1179,59,14,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_CD0C,0xCD0C,N3-S3-WB-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1180,60,14,B02_LOWER_BRANCH,,FILLER_DETAIL,VIS01_MP_CEC0,0xCEC0,N3-SF-WF-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1181,61,14,R07_VERTICAL_DESCENT,,MAIN,VIS01_MP_CD0C,0xCD0C,N3-S3-WB-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,MAIN_SOCKET_FILTERED,14
1182,62,14,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_CB39,0xCB39,N3-S6-W8-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1183,63,14,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_CBB3,0xCBB3,N3-SC-W8-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1184,64,14,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_8641,0x8641,N7-SE-WE-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1185,65,14,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_8042,0x8042,N7-SD-WF-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1186,66,14,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_8173,0x8173,N7-SC-W8-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1187,67,14,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_8350,0x8350,N7-SF-W9-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1188,68,14,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_8CDC,0x8CDC,N7-S3-WD-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1189,69,14,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_8EFF,0x8EFF,N7-S0-WC-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1190,70,14,R07_VERTICAL_DESCENT,,FILLER_DETAIL,VIS01_MP_8800,0x8800,N7-SF-WF-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1191,71,14,R08_EXIT,,FILLER_DETAIL,VIS01_MP_89EE,0x89EE,N7-S1-WB-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1192,72,14,R08_EXIT,,FILLER_DETAIL,VIS01_MP_8B8A,0x8B8A,N7-S5-WB-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1193,73,14,R08_EXIT,,FILLER_DETAIL,VIS01_MP_74A0,0x74A0,N8-SF-W7-ED,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1194,74,14,R08_EXIT,,FILLER_DETAIL,VIS01_MP_768C,0x768C,N8-S3-W7-EC,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1195,75,14,R08_EXIT,,FILLER_DETAIL,VIS01_MP_77D0,0x77D0,N8-SF-W1-ED,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1196,76,14,R08_EXIT,,FILLER_DETAIL,VIS01_MP_7117,0x7117,N8-S8-W0-EF,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
